"사업번호","구분코드","구분명","세부절차코드","세부절차명","일자","제목","상세내용"
"11680-100002012","","","170001","분양신청의 통지/공고","20140808","조합원 분양신청 공고",""
"11680-100002012","","","160005","(변경)인가","20170713","주택재건축정비사업 사업시행인가",""
"11680-100002012","","","160005","(변경)인가","20140620","",""
"11680-100002012","","","160004","(변경)인가고시","20170713","개포시영아파트 주택재건축정비사업 사업변경인가 고시",""
"11680-100002012","","","160004","(변경)인가고시","20140620","",""
"11680-100002012","","","160003","공람공고 및 의견청취","20170428","공람공고 및 의견청취","2017.04.28~2017.05.15(14일 이상) 공람공고 및 의견청취"
"11680-100002012","","","160002","(변경)인가신청","20170418","",""
"11680-100002012","","","160002","(변경)인가신청","20140206","",""
"11680-100002012","","","160001","총회개최","20170407","사업시행변경을 위한 총회 의결",""
"11680-100002012","","","160001","총회개최","20140123","",""
"11680-100002012","","","156002","계약(변경)","20161027","",""
"11680-100002012","","","156002","계약(변경)","20140226","",""
"11680-100002012","","","156002","계약(변경)","20100107","",""
"11680-100002012","","","156001","업체선정","20140226","",""
"11680-100002012","","","156001","업체선정","20140123","",""
"11680-100002012","","","155002","계약(변경)","20200924","",""
"11680-100002012","","","155002","계약(변경)","20200605","",""
"11680-100002012","","","155002","계약(변경)","20171031","",""
"11680-100002012","","","155001","업체선정","20200924","",""
"11680-100002012","","","155001","업체선정","20200605","",""
"11680-100002012","","","155001","업체선정","20170927","",""
"11680-100002012","","","155001","업체선정","20150910","",""
"11680-100002012","","","155001","업체선정","20150514","도급공사계약서 총회 의결",""
"11680-100002012","","","150003","(변경)인가","20200422","",""
"11680-100002012","","","150003","(변경)인가","20191205","임원변경(조합장 이사 감사)","임원 및 대의원 변경"
"11680-100002012","","","150003","(변경)인가","20160217","",""
"11680-100002012","","","150003","(변경)인가","20160104","",""
"11680-100002012","","","150003","(변경)인가","20141229","",""
"11680-100002012","","","150003","(변경)인가","20140620","",""
"11680-100002012","","","150003","(변경)인가","20140530","",""
"11680-100002012","","","150003","(변경)인가","20140121","",""
"11680-100002012","","","150003","(변경)인가","20130809","",""
"11680-100002012","","","150002","(변경)인가신청","20200327","",""
"11680-100002012","","","150002","(변경)인가신청","20191122","",""
"11680-100002012","","","150002","(변경)인가신청","20160128","",""
"11680-100002012","","","150002","(변경)인가신청","20150720","",""
"11680-100002012","","","150002","(변경)인가신청","20141219","",""
"11680-100002012","","","150002","(변경)인가신청","20140606","",""
"11680-100002012","","","150002","(변경)인가신청","20140513","",""
"11680-100002012","","","150002","(변경)인가신청","20131112","",""
"11680-100002012","","","150002","(변경)인가신청","20130424","",""
"11680-100002012","","","150001","총회개최","20130413","조합설립을 위한 창립총회 개최","2013.4.24 조합설립인가 신청(강남구청)"
"11680-100002012","","","145002","계약(변경)","20200831","",""
"11680-100002012","","","145002","계약(변경)","20140213","화성씨앤대(주)","용역비 변경에 따른 계약변경체결"
"11680-100002012","","","145002","계약(변경)","20100107","",""
"11680-100002012","","","140004","(변경)승인","20080919","",""
"11680-100002011","","","150002","(변경)인가신청","20100302","",""
"11680-100002011","","","170007","(변경)인가","20180404","",""
"11680-100002011","","","170006","(변경)인가고시","20180413","",""
"11680-100002011","","","170005","(변경)인가신청","20171221","",""
"11680-100002011","","","160005","(변경)인가","20210209","",""
"11680-100002011","","","160005","(변경)인가","20170818","",""
"11680-100002011","","","160004","(변경)인가고시","20210219","",""
"11680-100002011","","","160004","(변경)인가고시","20170822","",""
"11680-100002011","","","160002","(변경)인가신청","20200810","",""
"11680-100002011","","","160002","(변경)인가신청","20170420","",""
"11680-100002011","","","156002","계약(변경)","20160201","",""
"11680-100002011","","","156001","업체선정","20151128","",""
"11680-100002011","","","155002","계약(변경)","20181112","",""
"11680-100002011","","","155002","계약(변경)","20010829","",""
"11680-100002011","","","155002","계약(변경)","20010829","",""
"11680-100002011","","","155001","업체선정","20010829","",""
"11680-100002011","","","155001","업체선정","20010428","",""
"11680-100002011","","","150003","(변경)인가","20210412","",""
"11680-100002011","","","150003","(변경)인가","20201214","",""
"11680-100002011","","","150003","(변경)인가","20200811","",""
"11680-100002011","","","150003","(변경)인가","20200117","",""
"11680-100002011","","","150003","(변경)인가","20190507","",""
"11680-100002011","","","150003","(변경)인가","20190115","",""
"11680-100002011","","","150003","(변경)인가","20180621","",""
"11680-100002011","","","150003","(변경)인가","20171030","",""
"11680-100002011","","","150003","(변경)인가","20170517","",""
"11680-100002011","","","150003","(변경)인가","20170118","",""
"11680-100002011","","","150003","(변경)인가","20160328","",""
"11680-100002011","","","150003","(변경)인가","20151223","",""
"11680-100002011","","","150003","(변경)인가","20151111","",""
"11680-100002011","","","150003","(변경)인가","20150701","",""
"11680-100002011","","","150003","(변경)인가","20141229","",""
"11680-100002011","","","150003","(변경)인가","20141014","",""
"11680-100002011","","","150003","(변경)인가","20140814","",""
"11680-100002011","","","150003","(변경)인가","20140210","",""
"11680-100002011","","","150003","(변경)인가","20130905","",""
"11680-100002011","","","150003","(변경)인가","20130503","",""
"11680-100002011","","","150003","(변경)인가","20130104","",""
"11680-100002011","","","150003","(변경)인가","20120608","",""
"11680-100002011","","","150003","(변경)인가","20110727","",""
"11680-100002011","","","150003","(변경)인가","20100309","",""
"11680-100002011","","","150003","(변경)인가","20091229","",""
"11680-100002011","","","150003","(변경)인가","20080205","",""
"11680-100002011","","","150003","(변경)인가","20071010","",""
"11680-100002011","","","150003","(변경)인가","20070612","",""
"11680-100002011","","","150003","(변경)인가","20070417","",""
"11680-100002011","","","150003","(변경)인가","20060904","",""
"11680-100002011","","","150003","(변경)인가","20060523","",""
"11680-100002011","","","150003","(변경)인가","20051115","",""
"11680-100002011","","","150003","(변경)인가","20050503","",""
"11680-100002011","","","150003","(변경)인가","20050124","",""
"11680-100002011","","","150003","(변경)인가","20040105","",""
"11680-100002011","","","150003","(변경)인가","20030721","",""
"11680-100002011","","","150003","(변경)인가","20030707","",""
"11680-100002011","","","150003","(변경)인가","20030307","",""
"11680-100002011","","","150003","(변경)인가","20021113","",""
"11680-100002011","","","150003","(변경)인가","20020311","",""
"11680-100002011","","","150002","(변경)인가신청","20210329","",""
"11680-100002011","","","150002","(변경)인가신청","20201110","",""
"11680-100002011","","","150002","(변경)인가신청","20200702","",""
"11680-100002011","","","150002","(변경)인가신청","20191112","",""
"11680-100002011","","","150002","(변경)인가신청","20190416","",""
"11680-100002011","","","150002","(변경)인가신청","20181122","",""
"11680-100002011","","","150002","(변경)인가신청","20171218","",""
"11680-100002011","","","150002","(변경)인가신청","20170831","",""
"11680-100002011","","","150002","(변경)인가신청","20170410","",""
"11680-100002011","","","150002","(변경)인가신청","20160401","",""
"11680-100002011","","","150002","(변경)인가신청","20160307","",""
"11680-100002011","","","150002","(변경)인가신청","20151127","",""
"11680-100002011","","","150002","(변경)인가신청","20151005","",""
"11680-100002011","","","150002","(변경)인가신청","20150605","",""
"11680-100002011","","","150002","(변경)인가신청","20141127","",""
"11680-100002011","","","150002","(변경)인가신청","20141002","",""
"11680-100002011","","","150002","(변경)인가신청","20140731","",""
"11680-100002011","","","150002","(변경)인가신청","20140131","",""
"11680-100002011","","","150002","(변경)인가신청","20130812","",""
"11680-100002011","","","150002","(변경)인가신청","20130415","",""
"11680-100002011","","","150002","(변경)인가신청","20121129","",""
"11680-100002011","","","150002","(변경)인가신청","20120510","",""
"11680-100002011","","","150002","(변경)인가신청","20100610","",""
"11680-100002011","","","150002","(변경)인가신청","20091207","",""
"11680-100002011","","","150002","(변경)인가신청","20071224","",""
"11680-100002011","","","150002","(변경)인가신청","20070910","",""
"11680-100002011","","","150002","(변경)인가신청","20070530","",""
"11680-100002011","","","150002","(변경)인가신청","20070328","",""
"11680-100002011","","","150002","(변경)인가신청","20060614","",""
"11680-100002011","","","150002","(변경)인가신청","20060519","",""
"11680-100002011","","","150002","(변경)인가신청","20050803","",""
"11680-100002011","","","150002","(변경)인가신청","20050404","",""
"11680-100002011","","","150002","(변경)인가신청","20041207","",""
"11680-100002011","","","150002","(변경)인가신청","20031218","",""
"11680-100002011","","","150002","(변경)인가신청","20030718","",""
